vote_id,assembly_no,topic_no,title,date,result 
71079,34,0,Procedurální hlasování,25. 9. 2019 14:48,Přijato
71080,34,0,Procedurální hlasování,25. 9. 2019 14:49,Zamítnuto
71081,34,0,Procedurální hlasování,25. 9. 2019 14:50,Přijato
71082,34,313,Návrh časového harmonogramu projednávání SR r. 2020,25. 9. 2019 17:27,Přijato
71083,34,171,Novela z. o zeměměřictví (sněmovní tisk 525),25. 9. 2019 18:49,Přijato
71084,34,180,Novela z. o bankách (sněmovní tisk 554),25. 9. 2019 18:56,Přijato
71085,34,180,Novela z. o bankách (sněmovní tisk 554),25. 9. 2019 18:57,Přijato
71086,34,0,Procedurální hlasování,25. 9. 2019 18:58,Přijato
71087,34,89,Novela z. o Nejvyšším kontrolním úřadu (sněmovní tisk 236),25. 9. 2019 19:04,Přijato
71088,34,89,Novela z. o Nejvyšším kontrolním úřadu (sněmovní tisk 236),25. 9. 2019 19:05,Zamítnuto
71089,34,89,Novela z. o Nejvyšším kontrolním úřadu (sněmovní tisk 236),25. 9. 2019 19:06,Zamítnuto
71090,34,256,Ústavní žaloba Senátu PČR (sněmovní tisk 561),26. 9. 2019 18:45,Zamítnuto
71091,34,256,Ústavní žaloba Senátu PČR (sněmovní tisk 561),26. 9. 2019 18:46,Zamítnuto
71092,34,256,Ústavní žaloba Senátu PČR (sněmovní tisk 561),26. 9. 2019 18:56,Zamítnuto
71093,34,0,Pořad schůze,27. 9. 2019 9:10,Přijato
71094,34,0,Pořad schůze,27. 9. 2019 9:10,Přijato
71095,34,0,Pořad schůze,27. 9. 2019 9:11,Přijato
71096,34,0,Pořad schůze,27. 9. 2019 9:12,Zamítnuto
71097,34,220,Vl.n.z. - nominační zákon (sněmovní tisk 220),27. 9. 2019 10:54,Přijato
71098,34,220,Vl.n.z. - nominační zákon (sněmovní tisk 220),27. 9. 2019 10:55,Přijato
71099,34,220,Vl.n.z. - nominační zákon (sněmovní tisk 220),27. 9. 2019 10:56,Zamítnuto
71100,34,220,Vl.n.z. - nominační zákon (sněmovní tisk 220),27. 9. 2019 10:58,Přijato
71101,34,220,Vl.n.z. - nominační zákon (sněmovní tisk 220),27. 9. 2019 10:59,Zamítnuto
71102,34,220,Vl.n.z. - nominační zákon (sněmovní tisk 220),27. 9. 2019 11:00,Zamítnuto
71103,34,220,Vl.n.z. - nominační zákon (sněmovní tisk 220),27. 9. 2019 11:01,Přijato
71104,34,221,Novela z. o státním zastupitelství - EU (sněmovní tisk 337),27. 9. 2019 12:24,Přijato
71105,34,221,Novela z. o státním zastupitelství - EU (sněmovní tisk 337),27. 9. 2019 12:42,Přijato
71106,34,221,Novela z. o státním zastupitelství - EU (sněmovní tisk 337),27. 9. 2019 12:43,Přijato
71107,34,221,Novela z. o státním zastupitelství - EU (sněmovní tisk 337),27. 9. 2019 12:44,Přijato
71108,34,221,Novela z. o státním zastupitelství - EU (sněmovní tisk 337),27. 9. 2019 12:45,Zamítnuto
71109,34,221,Novela z. o státním zastupitelství - EU (sněmovní tisk 337),27. 9. 2019 12:46,Přijato
71110,34,0,Procedurální hlasování,27. 9. 2019 13:32,Přijato
71111,35,0,Procedurální hlasování,15. 10. 2019 14:04,Přijato
71112,35,0,Pořad schůze,15. 10. 2019 14:52,Přijato (zmatečné)
71113,35,0,Pořad schůze,15. 10. 2019 14:52,Přijato
71114,35,0,Pořad schůze,15. 10. 2019 14:53,Přijato
71115,35,0,Pořad schůze,15. 10. 2019 14:55,Přijato
71116,35,0,Pořad schůze,15. 10. 2019 14:56,Přijato
71117,35,0,Pořad schůze,15. 10. 2019 14:58,Přijato
71118,35,0,Pořad schůze,15. 10. 2019 14:59,Zamítnuto
71119,35,0,Pořad schůze,15. 10. 2019 15:01,Přijato
71120,35,0,Pořad schůze,15. 10. 2019 15:01,Zamítnuto
71121,35,0,Pořad schůze,15. 10. 2019 15:02,Zamítnuto
71122,35,0,Pořad schůze,15. 10. 2019 15:03,Zamítnuto
71123,35,0,Pořad schůze,15. 10. 2019 15:04,Zamítnuto
71124,35,0,Pořad schůze,15. 10. 2019 15:05,Zamítnuto
71125,35,0,Pořad schůze,15. 10. 2019 15:06,Zamítnuto
71126,35,0,Pořad schůze,15. 10. 2019 15:07,Zamítnuto
71127,35,0,Pořad schůze,15. 10. 2019 15:08,Zamítnuto
71128,35,0,Pořad schůze,15. 10. 2019 15:08,Zamítnuto
71129,35,0,Pořad schůze,15. 10. 2019 15:09,Přijato
71130,35,2,Novela z. o prodejní době (sněmovní tisk 200),15. 10. 2019 17:21,Zamítnuto
71131,35,2,Novela z. o prodejní době (sněmovní tisk 200),15. 10. 2019 17:22,Přijato
71132,35,3,Vl.n.z.o změně zák.v souv.s přij.zák.o Sbírce zák.a mez.sml. (sněmovní tisk 256),15. 10. 2019 17:54,Zamítnuto
71133,35,3,Vl.n.z.o změně zák.v souv.s přij.zák.o Sbírce zák.a mez.sml. (sněmovní tisk 256),15. 10. 2019 17:55,Přijato
71134,35,4,Novela z. o místních poplatcích (sněmovní tisk 286),15. 10. 2019 18:16,Zamítnuto
71135,35,4,Novela z. o místních poplatcích (sněmovní tisk 286),15. 10. 2019 18:17,Přijato
71136,35,5,"Vl.n.z, kterým se mění některé zák.na úseku vnitřní správy - EU (sněmovní tisk 301)",15. 10. 2019 18:39,Zamítnuto
71137,35,5,"Vl.n.z, kterým se mění některé zák.na úseku vnitřní správy - EU (sněmovní tisk 301)",15. 10. 2019 18:40,Přijato
71138,35,316,Stan.PS k současné situaci na turecko - syrské hranici,15. 10. 2019 20:22,Přijato
71139,35,316,Stan.PS k současné situaci na turecko - syrské hranici,15. 10. 2019 20:22,Zamítnuto
71140,35,0,Pořad schůze,16. 10. 2019 9:39,Přijato
71141,35,0,Pořad schůze,16. 10. 2019 9:40,Zamítnuto
71142,35,0,Pořad schůze,16. 10. 2019 9:40,Zamítnuto (zmatečné)
71143,35,0,Pořad schůze,16. 10. 2019 9:41,Přijato
71144,35,0,Pořad schůze,16. 10. 2019 9:42,Zamítnuto
71145,35,0,Pořad schůze,16. 10. 2019 9:43,Zamítnuto
71146,35,0,Pořad schůze,16. 10. 2019 10:06,Zamítnuto
71147,35,0,Pořad schůze,16. 10. 2019 10:07,Zamítnuto
71148,35,204,Novela z. - veterinární zákon - EU (sněmovní tisk 435),16. 10. 2019 11:31,Přijato
71149,35,204,Novela z. - veterinární zákon - EU (sněmovní tisk 435),16. 10. 2019 12:02,Přijato
71150,35,204,Novela z. - veterinární zákon - EU (sněmovní tisk 435),16. 10. 2019 12:03,Přijato
71151,35,204,Novela z. - veterinární zákon - EU (sněmovní tisk 435),16. 10. 2019 12:03,Přijato
71152,35,204,Novela z. - veterinární zákon - EU (sněmovní tisk 435),16. 10. 2019 12:04,Zamítnuto
71153,35,204,Novela z. - veterinární zákon - EU (sněmovní tisk 435),16. 10. 2019 12:05,Přijato
71154,35,204,Novela z. - veterinární zákon - EU (sněmovní tisk 435),16. 10. 2019 12:06,Přijato
71155,35,204,Novela z. - veterinární zákon - EU (sněmovní tisk 435),16. 10. 2019 12:06,Přijato
71156,35,204,Novela z. - veterinární zákon - EU (sněmovní tisk 435),16. 10. 2019 12:08,Přijato
71157,35,205,Novela z. o rostlinolékařské péči - EU (sněmovní tisk 454),16. 10. 2019 12:21,Přijato
71158,35,205,Novela z. o rostlinolékařské péči - EU (sněmovní tisk 454),16. 10. 2019 12:21,Přijato
71159,35,205,Novela z. o rostlinolékařské péči - EU (sněmovní tisk 454),16. 10. 2019 12:22,Přijato
71160,35,205,Novela z. o rostlinolékařské péči - EU (sněmovní tisk 454),16. 10. 2019 12:23,Zamítnuto
71161,35,205,Novela z. o rostlinolékařské péči - EU (sněmovní tisk 454),16. 10. 2019 12:24,Zamítnuto
71162,35,205,Novela z. o rostlinolékařské péči - EU (sněmovní tisk 454),16. 10. 2019 12:25,Přijato
71163,35,236,Návrh na změny ve složení orgánů Poslanecké sněmovny,16. 10. 2019 12:32,Přijato
71164,35,240,Návrh na volbu člena Národní rozpočtové rady,16. 10. 2019 12:40,Přijato
71165,35,244,Návrh na potvrzení předsedů výborů Poslanecké sněmovny,16. 10. 2019 14:37,Přijato
71166,35,244,Návrh na potvrzení předsedů výborů Poslanecké sněmovny,16. 10. 2019 14:38,Přijato
71167,35,30,Novela z. o zaměstnanosti (sněmovní tisk 463),16. 10. 2019 15:02,Zamítnuto (zmatečné)
71168,35,30,Novela z. o zaměstnanosti (sněmovní tisk 463),16. 10. 2019 15:03,Přijato
71169,35,317,Písemná interpelace O.Richterové na J.Maláčovou ve věci systemizace sl,17. 10. 2019 10:26,Zamítnuto
71170,35,317,Písemná interpelace V.Pikala na A.Babiše ve věci odvolání předsedy Úřa,17. 10. 2019 10:34,Zamítnuto
71171,35,317,Písemná interpelace V. Kovářové na A. Babiše ve věci prázdné židle na,17. 10. 2019 10:35,Zamítnuto (zmatečné)
71172,35,317,Písemná interpelace V. Kovářové na A. Babiše ve věci prázdné židle na,17. 10. 2019 10:36,Přijato
71173,35,0,Pořad schůze,17. 10. 2019 11:04,Přijato
71174,35,0,Pořad schůze,17. 10. 2019 11:06,Zamítnuto
71175,35,0,Pořad schůze,18. 10. 2019 12:19,Zamítnuto
71176,35,0,Pořad schůze,18. 10. 2019 12:20,Zamítnuto
71177,35,0,Pořad schůze,18. 10. 2019 12:21,Zamítnuto
71178,35,0,Pořad schůze,18. 10. 2019 12:22,Zamítnuto
71179,35,0,Pořad schůze,18. 10. 2019 12:22,Zamítnuto
71180,35,0,Pořad schůze,18. 10. 2019 12:23,Zamítnuto
71181,35,0,Pořad schůze,18. 10. 2019 12:24,Zamítnuto
71182,35,0,Pořad schůze,18. 10. 2019 12:25,Zamítnuto
71183,35,0,Pořad schůze,18. 10. 2019 12:26,Zamítnuto
71184,35,0,Pořad schůze,18. 10. 2019 12:27,Zamítnuto
71185,35,0,Pořad schůze,18. 10. 2019 12:28,Zamítnuto
71186,35,0,Pořad schůze,18. 10. 2019 12:28,Zamítnuto
71187,35,0,Pořad schůze,18. 10. 2019 12:29,Zamítnuto
71188,35,0,Pořad schůze,18. 10. 2019 12:31,Zamítnuto (zmatečné)
71189,35,0,Pořad schůze,18. 10. 2019 12:44,Zamítnuto
71190,35,0,Pořad schůze,18. 10. 2019 12:45,Přijato
71191,35,0,Pořad schůze,18. 10. 2019 12:47,Zamítnuto
71192,35,0,Pořad schůze,18. 10. 2019 12:48,Zamítnuto
71193,35,0,Pořad schůze,18. 10. 2019 12:48,Zamítnuto
71194,35,0,Pořad schůze,18. 10. 2019 12:49,Zamítnuto
71195,35,0,Pořad schůze,18. 10. 2019 12:51,Zamítnuto
71196,35,0,Pořad schůze,18. 10. 2019 12:52,Zamítnuto
71197,35,0,Pořad schůze,18. 10. 2019 12:53,Zamítnuto
71198,35,0,Pořad schůze,18. 10. 2019 12:54,Zamítnuto
71199,35,0,Pořad schůze,18. 10. 2019 12:54,Zamítnuto
71200,35,0,Pořad schůze,18. 10. 2019 12:56,Zamítnuto
71201,35,0,Pořad schůze,18. 10. 2019 12:57,Zamítnuto
71202,35,0,Pořad schůze,18. 10. 2019 12:59,Zamítnuto
71203,35,0,Pořad schůze,18. 10. 2019 12:59,Zamítnuto
71204,35,0,Pořad schůze,18. 10. 2019 13:00,Zamítnuto
71205,35,0,Pořad schůze,18. 10. 2019 13:01,Přijato
71206,35,0,Pořad schůze,18. 10. 2019 13:02,Zamítnuto
71207,35,0,Pořad schůze,18. 10. 2019 13:03,Zamítnuto
71208,35,0,Pořad schůze,18. 10. 2019 13:04,Zamítnuto
71209,35,0,Pořad schůze,18. 10. 2019 13:05,Zamítnuto
71210,35,0,Pořad schůze,18. 10. 2019 13:06,Zamítnuto
71211,35,0,Pořad schůze,18. 10. 2019 13:06,Zamítnuto
71212,35,0,Pořad schůze,18. 10. 2019 13:07,Zamítnuto
71213,35,0,Pořad schůze,18. 10. 2019 13:08,Zamítnuto
71214,35,0,Pořad schůze,18. 10. 2019 13:08,Zamítnuto
71215,35,0,Pořad schůze,18. 10. 2019 13:09,Zamítnuto
71216,35,0,Pořad schůze,18. 10. 2019 13:10,Zamítnuto
71217,35,0,Pořad schůze,18. 10. 2019 13:11,Zamítnuto
71218,35,0,Pořad schůze,18. 10. 2019 13:12,Zamítnuto
71219,35,0,Pořad schůze,18. 10. 2019 13:12,Zamítnuto
71220,35,0,Pořad schůze,18. 10. 2019 13:13,Zamítnuto
71221,35,0,Pořad schůze,18. 10. 2019 13:14,Zamítnuto
71222,35,0,Pořad schůze,18. 10. 2019 13:15,Zamítnuto
71223,35,0,Pořad schůze,22. 10. 2019 14:25,Přijato
71224,35,0,Pořad schůze,22. 10. 2019 14:25,Přijato
71225,35,0,Pořad schůze,22. 10. 2019 14:26,Zamítnuto
71226,35,0,Pořad schůze,22. 10. 2019 14:27,Přijato
71227,35,0,Pořad schůze,22. 10. 2019 14:28,Zamítnuto
71228,35,0,Pořad schůze,22. 10. 2019 14:29,Zamítnuto
71229,35,0,Pořad schůze,22. 10. 2019 14:30,Zamítnuto
71230,35,0,Pořad schůze,22. 10. 2019 14:31,Zamítnuto
71231,35,313,Stanovisko Poslanecké sněmovny k sílícímu antisemitismu,22. 10. 2019 16:11,Přijato
71232,35,313,Stanovisko Poslanecké sněmovny k sílícímu antisemitismu,22. 10. 2019 16:12,Zamítnuto
71233,35,313,Stanovisko Poslanecké sněmovny k sílícímu antisemitismu,22. 10. 2019 16:13,Přijato
71234,35,313,Stanovisko Poslanecké sněmovny k sílícímu antisemitismu,22. 10. 2019 16:14,Zamítnuto
71235,35,313,Stanovisko Poslanecké sněmovny k sílícímu antisemitismu,22. 10. 2019 16:14,Přijato
71236,35,313,Stanovisko Poslanecké sněmovny k sílícímu antisemitismu,22. 10. 2019 16:15,Zamítnuto
71237,35,313,Stanovisko Poslanecké sněmovny k sílícímu antisemitismu,22. 10. 2019 16:16,Přijato
71238,35,313,Stanovisko Poslanecké sněmovny k sílícímu antisemitismu,22. 10. 2019 16:17,Přijato (přijata námitka)
71239,35,313,Stanovisko Poslanecké sněmovny k sílícímu antisemitismu,22. 10. 2019 16:18,Přijato
71240,35,313,Stanovisko Poslanecké sněmovny k sílícímu antisemitismu,22. 10. 2019 16:19,Přijato
71241,35,313,Stanovisko Poslanecké sněmovny k sílícímu antisemitismu,22. 10. 2019 16:19,Přijato
71242,35,313,Stanovisko Poslanecké sněmovny k sílícímu antisemitismu,22. 10. 2019 16:20,Přijato
71243,35,313,Stanovisko Poslanecké sněmovny k sílícímu antisemitismu,22. 10. 2019 16:21,Zamítnuto
71244,35,312,Informace ministra zdravotnictví o situaci ve zdravotnictví,22. 10. 2019 18:59,Zamítnuto
71245,35,312,Informace ministra zdravotnictví o situaci ve zdravotnictví,22. 10. 2019 19:00,Zamítnuto
71246,35,312,Informace ministra zdravotnictví o situaci ve zdravotnictví,22. 10. 2019 19:01,Zamítnuto
71247,35,312,Informace ministra zdravotnictví o situaci ve zdravotnictví,22. 10. 2019 19:02,Přijato
71248,35,312,Informace ministra zdravotnictví o situaci ve zdravotnictví,22. 10. 2019 19:03,Přijato
71249,35,312,Informace ministra zdravotnictví o situaci ve zdravotnictví,22. 10. 2019 19:03,Přijato
71250,35,312,Informace ministra zdravotnictví o situaci ve zdravotnictví,22. 10. 2019 19:04,Zamítnuto
71251,35,312,Informace ministra zdravotnictví o situaci ve zdravotnictví,22. 10. 2019 19:05,Zamítnuto
71252,35,312,Informace ministra zdravotnictví o situaci ve zdravotnictví,22. 10. 2019 19:07,Přijato
71253,35,312,Informace ministra zdravotnictví o situaci ve zdravotnictví,22. 10. 2019 19:08,Přijato
71254,35,312,Informace ministra zdravotnictví o situaci ve zdravotnictví,22. 10. 2019 19:09,Přijato
71255,35,312,Informace ministra zdravotnictví o situaci ve zdravotnictví,22. 10. 2019 19:10,Zamítnuto
71256,35,312,Informace ministra zdravotnictví o situaci ve zdravotnictví,22. 10. 2019 19:11,Zamítnuto
71257,35,312,Informace ministra zdravotnictví o situaci ve zdravotnictví,22. 10. 2019 19:12,Zamítnuto
71258,35,312,Informace ministra zdravotnictví o situaci ve zdravotnictví,22. 10. 2019 19:12,Zamítnuto
71259,35,312,Informace ministra zdravotnictví o situaci ve zdravotnictví,22. 10. 2019 19:13,Zamítnuto
71260,35,0,Pořad schůze,23. 10. 2019 9:05,Přijato
71261,35,0,Pořad schůze,23. 10. 2019 9:05,Přijato
71262,35,286,Návrh státního závěrečného účtu ČR za rok 2018 (sněmovní tisk 472),23. 10. 2019 10:17,Přijato
71263,35,1,Vl.n.z. o státním rozpočtu ČR na rok 2020 (sněmovní tisk 605),23. 10. 2019 16:31,Přijato
71264,35,1,Vl.n.z. o státním rozpočtu ČR na rok 2020 (sněmovní tisk 605),23. 10. 2019 19:50,Přijato
71265,35,1,Vl.n.z. o státním rozpočtu ČR na rok 2020 (sněmovní tisk 605),23. 10. 2019 19:51,Zamítnuto
71266,35,1,Vl.n.z. o státním rozpočtu ČR na rok 2020 (sněmovní tisk 605),23. 10. 2019 19:52,Zamítnuto
71267,35,1,Vl.n.z. o státním rozpočtu ČR na rok 2020 (sněmovní tisk 605),23. 10. 2019 19:53,Přijato
71268,35,15,Novela z. o základních registrech (sněmovní tisk 448),23. 10. 2019 20:03,Přijato
71269,35,317,Písemná interpelace M. Pekarové Adamové na A. Schillerovou ve věci pod,24. 10. 2019 9:56,Zamítnuto
71270,35,317,Písemná interpelace L. Volného na A. Babiše ve věci životní situace pa,24. 10. 2019 9:58,Zamítnuto
71271,35,317,Písemná interpelace Z. Ondráčka na J. Hamáčka ve věci údajného prodeje,24. 10. 2019 10:13,Přijato
71272,35,317,Písemná interpelace Z. Stanjury na K. Havlíčka ve věci počtu a struktu,24. 10. 2019 10:39,Přijato
71273,35,317,Písemná interpelace Z. Stanjury na A. Schillerovou ve věci vlastnické,24. 10. 2019 10:46,Přijato
71274,35,0,Pořad schůze,24. 10. 2019 11:03,Přijato (přijata námitka)
71275,35,0,Pořad schůze,24. 10. 2019 11:05,Přijato
71276,35,0,Pořad schůze,24. 10. 2019 11:06,Přijato (přijata námitka)
71277,35,0,Pořad schůze,24. 10. 2019 11:09,Přijato
71278,35,0,Pořad schůze,24. 10. 2019 11:09,Přijato
71279,35,155,Novela z. o státních svátcích (sněmovní tisk 504),24. 10. 2019 11:32,Přijato
71280,35,155,Novela z. o státních svátcích (sněmovní tisk 504),24. 10. 2019 11:34,Přijato
71281,35,0,Procedurální hlasování,24. 10. 2019 12:54,Přijato
71282,35,245,Výroční zpráva o činnosti České televize v roce 2016 (sněmovní tisk 113),24. 10. 2019 13:13,Přijato
71283,35,246,Výroční zpráva o hospodaření České televize v roce 2016 (sněmovní tisk 114),24. 10. 2019 13:26,Přijato
71284,35,246,Výroční zpráva o hospodaření České televize v roce 2016 (sněmovní tisk 114),24. 10. 2019 13:27,Přijato
71285,35,246,Výroční zpráva o hospodaření České televize v roce 2016 (sněmovní tisk 114),24. 10. 2019 13:28,Zamítnuto
71286,35,246,Výroční zpráva o hospodaření České televize v roce 2016 (sněmovní tisk 114),24. 10. 2019 13:30,Zamítnuto
71287,35,246,Výroční zpráva o hospodaření České televize v roce 2016 (sněmovní tisk 114),24. 10. 2019 13:31,Přijato
71288,35,246,Výroční zpráva o hospodaření České televize v roce 2016 (sněmovní tisk 114),24. 10. 2019 13:33,Zamítnuto
71289,35,247,Výroční zpráva o činnosti České televize v roce 2017 (sněmovní tisk 143),24. 10. 2019 17:10,Zamítnuto
71290,35,247,Výroční zpráva o činnosti České televize v roce 2017 (sněmovní tisk 143),24. 10. 2019 17:18,Přijato
71291,35,248,Výroční zpráva o hospodaření České televize v roce 2017 (sněmovní tisk 251),24. 10. 2019 17:55,Přijato
71292,35,248,Výroční zpráva o hospodaření České televize v roce 2017 (sněmovní tisk 251),24. 10. 2019 17:56,Přijato
71293,35,248,Výroční zpráva o hospodaření České televize v roce 2017 (sněmovní tisk 251),24. 10. 2019 17:57,Zamítnuto
71294,35,248,Výroční zpráva o hospodaření České televize v roce 2017 (sněmovní tisk 251),24. 10. 2019 17:58,Zamítnuto
71295,35,248,Výroční zpráva o hospodaření České televize v roce 2017 (sněmovní tisk 251),24. 10. 2019 17:59,Zamítnuto
71296,35,0,Procedurální hlasování,24. 10. 2019 18:02,Přijato (zmatečné)
71297,35,249,Výroční zpráva o činnosti České televize v roce 2018 (sněmovní tisk 441),24. 10. 2019 18:03,Přijato
71298,35,250,Výroční zpráva o hospodaření České televize v roce 2018 (sněmovní tisk 562),24. 10. 2019 18:04,Přijato
71314,35,0,Pořad schůze,5. 11. 2019 14:19,Přijato
71315,35,0,Pořad schůze,5. 11. 2019 14:22,Zamítnuto
71316,35,0,Pořad schůze,5. 11. 2019 14:22,Zamítnuto
71317,35,0,Pořad schůze,5. 11. 2019 14:23,Zamítnuto
71318,35,0,Pořad schůze,5. 11. 2019 14:25,Přijato
71319,35,0,Pořad schůze,5. 11. 2019 14:25,Přijato
71320,35,0,Pořad schůze,5. 11. 2019 14:26,Přijato
71321,35,0,Pořad schůze,5. 11. 2019 14:27,Přijato
71322,35,0,Pořad schůze,5. 11. 2019 14:27,Přijato
71323,35,0,Pořad schůze,5. 11. 2019 14:28,Přijato
71324,35,0,Pořad schůze,5. 11. 2019 14:28,Přijato
71325,35,0,Pořad schůze,5. 11. 2019 14:29,Přijato
71326,35,0,Pořad schůze,5. 11. 2019 14:30,Zamítnuto
71327,35,0,Pořad schůze,5. 11. 2019 14:31,Zamítnuto
71328,35,173,Návrh doporučení Rady o přístupu prac.a OSVČ k soc.ochraně (sněmovní tisk 543),5. 11. 2019 14:48,Přijato
71329,35,174,Návrh nařízení Rady v souvislosti s vystoupením VB z EU (sněmovní tisk 620),5. 11. 2019 15:01,Přijato
71330,35,34,Novela z. - daňový řád (sněmovní tisk 580),5. 11. 2019 16:25,Zamítnuto
71331,35,34,Novela z. - daňový řád (sněmovní tisk 580),5. 11. 2019 16:25,Zamítnuto
71332,35,34,Novela z. - daňový řád (sněmovní tisk 580),5. 11. 2019 16:26,Zamítnuto
71333,35,34,Novela z. - daňový řád (sněmovní tisk 580),5. 11. 2019 16:27,Přijato
71334,35,34,Novela z. - daňový řád (sněmovní tisk 580),5. 11. 2019 16:28,Zamítnuto
71335,35,34,Novela z. - daňový řád (sněmovní tisk 580),5. 11. 2019 16:29,Zamítnuto
71336,35,31,Novela z. o poštovních službách - EU (sněmovní tisk 555),5. 11. 2019 16:40,Přijato
71337,35,32,Novela z. o ochraně spotřebitele - EU (sněmovní tisk 582),5. 11. 2019 16:54,Zamítnuto
71338,35,32,Novela z. o ochraně spotřebitele - EU (sněmovní tisk 582),5. 11. 2019 16:55,Přijato
71339,35,17,N.z. o celostátním referendu (sněmovní tisk 111),5. 11. 2019 18:57,Přijato
71400,35,0,Pořad schůze,6. 11. 2019 16:57,Přijato
71401,35,0,Pořad schůze,6. 11. 2019 16:58,Zamítnuto
71402,35,0,Pořad schůze,6. 11. 2019 16:58,Zamítnuto
71403,35,0,Pořad schůze,6. 11. 2019 17:01,Přijato (přijata námitka)
71404,35,0,Pořad schůze,6. 11. 2019 17:02,Přijato
71405,35,0,Pořad schůze,6. 11. 2019 17:03,Přijato
71406,35,0,Pořad schůze,6. 11. 2019 17:04,Přijato
71407,35,0,Pořad schůze,6. 11. 2019 17:05,Přijato
71408,35,206,Vl. n. z. kterým se mění některé zákony v oblasti daní - EU (sněmovní tisk 509),6. 11. 2019 17:10,Zamítnuto (zmatečné)
71409,35,206,Vl. n. z. kterým se mění některé zákony v oblasti daní - EU (sněmovní tisk 509),6. 11. 2019 17:10,Zamítnuto
71410,35,206,Vl. n. z. kterým se mění některé zákony v oblasti daní - EU (sněmovní tisk 509),6. 11. 2019 17:18,Zamítnuto
71411,35,206,Vl. n. z. kterým se mění některé zákony v oblasti daní - EU (sněmovní tisk 509),6. 11. 2019 17:19,Přijato
71412,35,206,Vl. n. z. kterým se mění některé zákony v oblasti daní - EU (sněmovní tisk 509),6. 11. 2019 17:24,Přijato
71413,35,206,Vl. n. z. kterým se mění některé zákony v oblasti daní - EU (sněmovní tisk 509),6. 11. 2019 17:26,Zamítnuto
71414,35,206,Vl. n. z. kterým se mění některé zákony v oblasti daní - EU (sněmovní tisk 509),6. 11. 2019 17:28,Zamítnuto
71415,35,206,Vl. n. z. kterým se mění některé zákony v oblasti daní - EU (sněmovní tisk 509),6. 11. 2019 17:29,Zamítnuto
71416,35,206,Vl. n. z. kterým se mění některé zákony v oblasti daní - EU (sněmovní tisk 509),6. 11. 2019 17:30,Zamítnuto
71417,35,207,Novela z. o státní sociální podpoře (sněmovní tisk 490),6. 11. 2019 18:27,Přijato
71418,35,207,Novela z. o státní sociální podpoře (sněmovní tisk 490),6. 11. 2019 18:28,Zamítnuto
71419,35,207,Novela z. o státní sociální podpoře (sněmovní tisk 490),6. 11. 2019 18:28,Zamítnuto
71420,35,207,Novela z. o státní sociální podpoře (sněmovní tisk 490),6. 11. 2019 18:30,Zamítnuto
71421,35,207,Novela z. o státní sociální podpoře (sněmovní tisk 490),6. 11. 2019 18:31,Zamítnuto
71422,35,207,Novela z. o státní sociální podpoře (sněmovní tisk 490),6. 11. 2019 18:31,Přijato
71423,35,207,Novela z. o státní sociální podpoře (sněmovní tisk 490),6. 11. 2019 18:32,Přijato
71424,35,207,Novela z. o státní sociální podpoře (sněmovní tisk 490),6. 11. 2019 18:33,Zamítnuto
71425,35,207,Novela z. o státní sociální podpoře (sněmovní tisk 490),6. 11. 2019 18:34,Zamítnuto
71426,35,207,Novela z. o státní sociální podpoře (sněmovní tisk 490),6. 11. 2019 18:35,Přijato
71427,35,207,Novela z. o státní sociální podpoře (sněmovní tisk 490),6. 11. 2019 18:36,Přijato
71428,35,41,Novela z. o VZP ČR a o zaměstnaneckých pojišťovnách (sněmovní tisk 516),6. 11. 2019 18:52,Přijato
71429,35,41,Novela z. o VZP ČR a o zaměstnaneckých pojišťovnách (sněmovní tisk 516),6. 11. 2019 19:25,Přijato
71430,35,41,Novela z. o VZP ČR a o zaměstnaneckých pojišťovnách (sněmovní tisk 516),6. 11. 2019 19:26,Zamítnuto
71431,35,41,Novela z. o VZP ČR a o zaměstnaneckých pojišťovnách (sněmovní tisk 516),6. 11. 2019 19:26,Přijato
71432,35,42,Novela z. o zdravotních pojišťovnách (sněmovní tisk 479),6. 11. 2019 19:29,Přijato
71433,35,43,Novela z. o ochraně veřejného zdraví - EU (sněmovní tisk 530),6. 11. 2019 19:37,Přijato
71434,35,49,Novela z. - občanský soudní řád (sněmovní tisk 545),6. 11. 2019 19:51,Přijato
71435,35,0,Procedurální hlasování,6. 11. 2019 20:09,Přijato
71436,35,49,Novela z. - občanský soudní řád (sněmovní tisk 545),6. 11. 2019 21:31,Přijato
71437,35,49,Novela z. - občanský soudní řád (sněmovní tisk 545),6. 11. 2019 21:32,Přijato
71438,35,49,Novela z. - občanský soudní řád (sněmovní tisk 545),6. 11. 2019 21:33,Přijato
71439,35,50,Novela z. - exekuční řád (sněmovní tisk 295),6. 11. 2019 21:34,Zamítnuto
71440,35,50,Novela z. - exekuční řád (sněmovní tisk 295),6. 11. 2019 21:35,Zamítnuto
71441,35,50,Novela z. - exekuční řád (sněmovní tisk 295),6. 11. 2019 21:35,Přijato
71442,35,50,Novela z. - exekuční řád (sněmovní tisk 295),6. 11. 2019 21:36,Přijato
71443,35,50,Novela z. - exekuční řád (sněmovní tisk 295),6. 11. 2019 21:37,Přijato
71444,35,317,Písemná interpelace R.Holomčíka na R.Brabce ve věci post.MŽP v kauze t,7. 11. 2019 9:53,Zamítnuto
71445,35,317,Písemná interpelace J. Lipavského na A. Babiše ve věci příprav ČR na p,7. 11. 2019 9:58,Zamítnuto
