vote_id,party,total,yes,no,not_in,refrained,excused

73019,SPD,20,0,0,0,10,10

73019,ČSSD,14,7,0,0,0,7

73019,KSČM,15,6,0,0,2,7

73019,KDU-ČSL,10,5,0,0,4,1

73019,TOP09,7,0,3,0,0,4

73019,STAN,6,0,0,0,3,3

73019,Nezařaz,5,1,0,0,1,3

73020,ANO,78,42,0,0,0,36

73020,ODS,23,12,0,0,0,11

73020,Piráti,22,11,0,0,0,11

73020,SPD,20,10,0,0,0,10

73020,ČSSD,14,7,0,0,0,7

73020,KSČM,15,8,0,0,0,7

73020,KDU-ČSL,10,9,0,0,0,1

73020,TOP09,7,3,0,0,0,4

73020,STAN,6,3,0,0,0,3

73020,Nezařaz,5,2,0,0,0,3

73021,ANO,78,0,0,0,42,36

73021,ODS,23,12,0,0,0,11

73021,Piráti,22,11,0,0,0,11

73021,SPD,20,9,0,0,1,10

73021,ČSSD,14,0,0,0,7,7

73021,KSČM,15,0,0,0,8,7

73021,KDU-ČSL,10,9,0,0,0,1

73021,TOP09,7,3,0,0,0,4

73021,STAN,6,3,0,0,0,3

73021,Nezařaz,5,1,0,0,1,3

73022,ANO,78,0,0,0,42,36

73022,ODS,23,12,0,0,0,11

73022,Piráti,22,11,0,0,0,11

73022,SPD,20,9,0,0,1,10

73022,ČSSD,14,0,1,0,6,7

73022,KSČM,15,0,0,0,8,7

73022,KDU-ČSL,10,9,0,0,0,1

73022,TOP09,7,3,0,0,0,4

73022,STAN,6,3,0,0,0,3

73022,Nezařaz,5,0,0,0,2,3

73023,ANO,78,34,0,0,8,36

73023,ODS,23,0,11,0,1,11

73023,Piráti,22,0,11,0,0,11

73023,SPD,20,9,0,0,1,10

73023,ČSSD,14,6,0,0,1,7

73023,KSČM,15,8,0,0,0,7

73023,KDU-ČSL,10,0,9,0,0,1

73023,TOP09,7,0,3,0,0,4

73023,STAN,6,0,3,0,0,3

73023,Nezařaz,5,2,0,0,0,3

73024,ANO,78,38,0,0,5,35

73024,ODS,23,9,0,0,2,12

73024,Piráti,22,11,0,0,0,11

73024,SPD,20,7,0,0,3,10

73024,ČSSD,14,4,0,0,3,7

73024,KSČM,15,8,0,0,0,7

73024,KDU-ČSL,10,8,0,0,1,1

73024,TOP09,7,2,0,0,1,4

73024,STAN,6,2,0,0,1,3

73024,Nezařaz,5,2,0,0,0,3

73025,ANO,78,42,0,0,2,34

73025,ODS,23,9,0,0,3,11

73025,Piráti,22,11,0,0,0,11

73025,SPD,20,10,0,0,0,10

73025,ČSSD,14,7,0,0,0,7

73025,KSČM,15,7,0,0,1,7

73025,KDU-ČSL,10,8,0,0,1,1

73025,TOP09,7,3,0,0,0,4

73025,STAN,6,3,0,0,0,3

73025,Nezařaz,5,2,0,0,0,3

73026,ANO,78,42,0,0,2,34

73026,ODS,23,0,0,0,12,11

73026,Piráti,22,11,0,0,0,11

73026,SPD,20,10,0,0,0,10

73026,ČSSD,14,6,1,0,0,7

73026,KSČM,15,7,0,0,1,7

73026,KDU-ČSL,10,9,0,0,0,1

73026,TOP09,7,3,0,0,0,4

73026,STAN,6,3,0,0,0,3

73026,Nezařaz,5,1,0,0,1,3

73027,ANO,78,0,32,0,12,34

73027,ODS,23,9,0,0,3,11

73027,Piráti,22,11,0,0,0,11

73027,SPD,20,10,0,0,0,10

73027,ČSSD,14,0,6,0,1,7

73027,KSČM,15,1,5,0,2,7

73027,KDU-ČSL,10,9,0,0,0,1

73027,TOP09,7,3,0,0,0,4

73027,STAN,6,3,0,0,0,3

73027,Nezařaz,5,0,1,0,1,3

73028,ANO,78,0,37,0,7,34

73028,ODS,23,9,0,0,3,11

73028,Piráti,22,11,0,0,0,11

73028,SPD,20,10,0,0,0,10

73028,ČSSD,14,0,2,0,5,7

73028,KSČM,15,0,5,0,3,7

73028,KDU-ČSL,10,9,0,0,0,1

73028,TOP09,7,3,0,0,0,4

73028,STAN,6,3,0,0,0,3

73028,Nezařaz,5,0,0,0,2,3

73029,ANO,78,41,0,0,3,34

73029,ODS,23,1,1,0,10,11

73029,Piráti,22,0,2,0,9,11

73029,SPD,20,10,0,0,0,10

73029,ČSSD,14,7,0,0,0,7

73029,KSČM,15,7,0,0,1,7

73029,KDU-ČSL,10,0,9,0,0,1

73029,TOP09,7,0,0,0,3,4

73029,STAN,6,0,0,0,3,3

73029,Nezařaz,5,1,0,0,1,3

73030,ANO,78,47,0,28,2,1

73030,ODS,23,10,0,12,1,0

73030,Piráti,22,16,0,5,0,1

73030,SPD,20,14,0,5,0,1

73030,ČSSD,14,5,0,9,0,0

73030,KSČM,15,6,0,9,0,0

73030,KDU-ČSL,10,4,0,5,0,1

73030,TOP09,7,1,0,6,0,0

73030,STAN,6,3,0,2,0,1

73030,Nezařaz,5,2,0,3,0,0

73031,ANO,78,63,0,10,4,1

73031,ODS,23,4,9,7,3,0

73031,Piráti,22,16,0,1,4,1

73031,SPD,20,13,0,3,3,1

73031,ČSSD,14,5,0,8,1,0

73031,KSČM,15,13,0,1,1,0

73031,KDU-ČSL,10,8,0,1,0,1

73031,TOP09,7,6,0,1,0,0

73031,STAN,6,4,0,1,0,1

73031,Nezařaz,5,1,1,3,0,0

73032,ANO,78,77,0,0,1,0

73032,ODS,23,21,0,2,0,0

73032,Piráti,22,21,0,0,0,1

73032,SPD,20,18,0,1,0,1

73032,ČSSD,14,12,0,2,0,0

73032,KSČM,15,13,0,2,0,0

73032,KDU-ČSL,10,9,0,1,0,0

73032,TOP09,7,6,0,1,0,0

73032,STAN,6,5,0,0,0,1

73032,Nezařaz,5,3,0,0,2,0

73033,ANO,78,75,0,0,3,0

73033,ODS,23,23,0,0,0,0

73033,Piráti,22,20,0,0,1,1

73033,SPD,20,19,0,0,0,1

73033,ČSSD,14,11,0,2,1,0

73033,KSČM,15,1,0,3,11,0

73033,KDU-ČSL,10,9,0,1,0,0

73033,TOP09,7,6,0,1,0,0

73033,STAN,6,5,0,0,0,1

73033,Nezařaz,5,4,0,0,1,0

73034,ANO,78,2,0,1,75,0

73034,ODS,23,23,0,0,0,0

73034,Piráti,22,20,0,0,1,1

73034,SPD,20,0,0,0,19,1

73034,ČSSD,14,1,0,2,11,0

73034,KSČM,15,0,0,2,13,0

73034,KDU-ČSL,10,9,0,1,0,0

73034,TOP09,7,6,0,1,0,0

73034,STAN,6,5,0,0,0,1

73034,Nezařaz,5,2,0,0,3,0

73035,ANO,78,1,2,0,75,0

73035,ODS,23,23,0,0,0,0

73035,Piráti,22,21,0,0,0,1

73035,SPD,20,0,0,0,19,1

73035,ČSSD,14,2,0,2,10,0

73035,KSČM,15,3,0,2,10,0

73035,KDU-ČSL,10,9,0,1,0,0

73035,TOP09,7,6,0,1,0,0

73035,STAN,6,5,0,0,0,1

73035,Nezařaz,5,4,0,0,1,0

73036,ANO,78,2,0,1,75,0

73036,ODS,23,22,0,0,1,0

73036,Piráti,22,21,0,0,0,1

73036,SPD,20,19,0,0,0,1

73036,ČSSD,14,12,0,2,0,0

73036,KSČM,15,0,0,2,13,0

73036,KDU-ČSL,10,9,0,1,0,0

73036,TOP09,7,7,0,0,0,0

73036,STAN,6,5,0,0,0,1

73036,Nezařaz,5,3,0,0,2,0

73037,ANO,78,21,1,1,55,0

73037,ODS,23,23,0,0,0,0

73037,Piráti,22,20,0,0,1,1

73037,SPD,20,19,0,0,0,1

73037,ČSSD,14,11,0,2,1,0

73037,KSČM,15,13,0,2,0,0

73037,KDU-ČSL,10,8,0,0,2,0

73037,TOP09,7,7,0,0,0,0

73037,STAN,6,5,0,0,0,1

73037,Nezařaz,5,3,0,0,2,0

73038,ANO,78,0,0,0,78,0

73038,ODS,23,0,16,0,7,0

73038,Piráti,22,20,0,0,1,1

73038,SPD,20,19,0,0,0,1

73038,ČSSD,14,0,0,1,13,0

73038,KSČM,15,13,0,2,0,0

73038,KDU-ČSL,10,1,1,0,8,0

73038,TOP09,7,7,0,0,0,0

73038,STAN,6,4,0,0,1,1

73038,Nezařaz,5,2,0,0,3,0

73039,ANO,78,0,0,0,78,0

73039,ODS,23,23,0,0,0,0

73039,Piráti,22,18,0,0,3,1

73039,SPD,20,0,0,0,19,1

73039,ČSSD,14,0,0,1,13,0

73039,KSČM,15,0,0,2,13,0

73039,KDU-ČSL,10,10,0,0,0,0

73039,TOP09,7,7,0,0,0,0

73039,STAN,6,5,0,0,0,1

73039,Nezařaz,5,0,0,0,5,0

73040,ANO,78,2,1,0,75,0

73040,ODS,23,23,0,0,0,0

73040,Piráti,22,0,0,1,20,1

73040,SPD,20,19,0,0,0,1

73040,ČSSD,14,1,0,1,12,0

73040,KSČM,15,0,0,2,13,0

73040,KDU-ČSL,10,9,0,1,0,0

73040,TOP09,7,2,0,0,5,0

73040,STAN,6,5,0,0,0,1

73040,Nezařaz,5,2,0,0,3,0

73041,ANO,78,0,0,0,78,0

73041,ODS,23,23,0,0,0,0

73041,Piráti,22,21,0,0,0,1

73041,SPD,20,19,0,0,0,1

73041,ČSSD,14,0,0,1,13,0

73041,KSČM,15,1,0,2,12,0

73041,KDU-ČSL,10,10,0,0,0,0

73041,TOP09,7,7,0,0,0,0

73041,STAN,6,5,0,0,0,1

73041,Nezařaz,5,5,0,0,0,0

73042,ANO,78,68,1,0,9,0

73042,ODS,23,21,0,0,2,0

73042,Piráti,22,21,0,0,0,1

73042,SPD,20,0,0,0,19,1

73042,ČSSD,14,12,0,1,1,0

73042,KSČM,15,6,0,2,7,0

73042,KDU-ČSL,10,0,1,0,9,0

73042,TOP09,7,4,0,0,3,0

73042,STAN,6,5,0,0,0,1

73042,Nezařaz,5,4,0,0,1,0

73043,ANO,78,0,3,0,75,0

73043,ODS,23,23,0,0,0,0

73043,Piráti,22,21,0,0,0,1

73043,SPD,20,19,0,0,0,1

73043,ČSSD,14,12,0,1,1,0

73043,KSČM,15,7,0,2,6,0

73043,KDU-ČSL,10,10,0,0,0,0

73043,TOP09,7,7,0,0,0,0

73043,STAN,6,5,0,0,0,1

73043,Nezařaz,5,4,0,0,1,0

73044,ANO,78,60,2,0,16,0

73044,ODS,23,23,0,0,0,0

73044,Piráti,22,0,0,0,21,1

73044,SPD,20,19,0,0,0,1

73044,ČSSD,14,2,2,2,8,0

73044,KSČM,15,1,0,2,12,0

73044,KDU-ČSL,10,9,0,1,0,0

73044,TOP09,7,3,1,0,3,0

73044,STAN,6,5,0,0,0,1

73044,Nezařaz,5,4,0,0,1,0

73045,ANO,78,9,1,0,68,0

73045,ODS,23,23,0,0,0,0

73045,Piráti,22,1,0,0,20,1

73045,SPD,20,19,0,0,0,1

73045,ČSSD,14,1,1,1,11,0

73045,KSČM,15,0,0,2,13,0

73045,KDU-ČSL,10,9,0,1,0,0

73045,TOP09,7,2,0,0,5,0

73045,STAN,6,5,0,0,0,1

73045,Nezařaz,5,3,0,0,2,0

73046,ANO,78,1,0,0,77,0

73046,ODS,23,22,0,0,1,0

73046,Piráti,22,0,0,0,21,1

73046,SPD,20,19,0,0,0,1

73046,ČSSD,14,0,1,1,12,0

73046,KSČM,15,0,0,2,13,0

73046,KDU-ČSL,10,8,0,0,2,0

73046,TOP09,7,2,0,0,5,0

73046,STAN,6,1,0,0,4,1

73046,Nezařaz,5,5,0,0,0,0

73047,ANO,78,2,1,0,75,0

73047,ODS,23,22,0,0,1,0

73047,Piráti,22,10,0,0,11,1

73047,SPD,20,19,0,0,0,1

73047,ČSSD,14,1,0,1,12,0

73047,KSČM,15,7,0,2,6,0

73047,KDU-ČSL,10,0,0,0,10,0

73047,TOP09,7,0,0,0,7,0

73047,STAN,6,1,0,0,4,1

73047,Nezařaz,5,5,0,0,0,0

73048,ANO,78,2,1,1,74,0

73048,ODS,23,23,0,0,0,0

73048,Piráti,22,18,0,0,3,1

73048,SPD,20,19,0,0,0,1

73048,ČSSD,14,1,0,1,12,0

73048,KSČM,15,9,0,2,4,0

73048,KDU-ČSL,10,0,0,0,10,0

73048,TOP09,7,0,0,0,7,0

73048,STAN,6,0,0,0,5,1

73048,Nezařaz,5,5,0,0,0,0

73049,ANO,78,1,0,1,76,0

73049,ODS,23,23,0,0,0,0

73049,Piráti,22,2,0,0,19,1

73049,SPD,20,18,0,0,1,1

73049,ČSSD,14,3,0,1,10,0

73049,KSČM,15,10,0,2,3,0

73049,KDU-ČSL,10,10,0,0,0,0

73049,TOP09,7,6,0,0,1,0

73049,STAN,6,5,0,0,0,1

73049,Nezařaz,5,5,0,0,0,0

73050,ANO,78,0,0,0,78,0

73050,ODS,23,23,0,0,0,0

73050,Piráti,22,21,0,0,0,1

73050,SPD,20,19,0,0,0,1

73050,ČSSD,14,0,0,1,13,0

73050,KSČM,15,5,0,2,8,0

73050,KDU-ČSL,10,10,0,0,0,0

73050,TOP09,7,6,0,0,1,0

73050,STAN,6,5,0,0,0,1

73050,Nezařaz,5,3,0,0,2,0

73051,ANO,78,0,0,0,78,0

73051,ODS,23,23,0,0,0,0

73051,Piráti,22,19,0,0,2,1

73051,SPD,20,19,0,0,0,1

73051,ČSSD,14,0,0,1,13,0

73051,KSČM,15,0,0,2,13,0

73051,KDU-ČSL,10,7,0,0,3,0

73051,TOP09,7,6,0,0,1,0

73051,STAN,6,5,0,0,0,1

73051,Nezařaz,5,3,0,0,2,0

73052,ANO,78,2,1,0,75,0

73052,ODS,23,0,23,0,0,0

73052,Piráti,22,1,0,0,20,1

73052,SPD,20,0,0,0,19,1

73052,ČSSD,14,2,0,1,11,0

73052,KSČM,15,13,0,2,0,0

73052,KDU-ČSL,10,10,0,0,0,0

73052,TOP09,7,0,7,0,0,0

73052,STAN,6,0,0,0,5,1

73052,Nezařaz,5,2,0,0,3,0

73053,ANO,78,0,1,0,77,0

73053,ODS,23,23,0,0,0,0

73053,Piráti,22,21,0,0,0,1

73053,SPD,20,16,0,0,3,1

73053,ČSSD,14,3,1,1,9,0

73053,KSČM,15,0,0,2,13,0

73053,KDU-ČSL,10,10,0,0,0,0

73053,TOP09,7,7,0,0,0,0

73053,STAN,6,3,0,0,2,1

73053,Nezařaz,5,0,0,0,5,0

73054,ANO,78,76,0,0,2,0

73054,ODS,23,15,0,0,8,0

73054,Piráti,22,21,0,0,0,1

73054,SPD,20,19,0,0,0,1

73054,ČSSD,14,11,0,1,2,0

73054,KSČM,15,12,0,2,1,0

73054,KDU-ČSL,10,9,0,0,1,0

73054,TOP09,7,5,0,0,2,0

73054,STAN,6,5,0,0,0,1

73054,Nezařaz,5,4,0,0,1,0

73055,ANO,78,0,73,0,5,0

73055,ODS,23,20,0,3,0,0

73055,Piráti,22,21,0,0,0,1

73055,SPD,20,18,0,1,0,1

73055,ČSSD,14,0,9,1,4,0

73055,KSČM,15,0,0,4,11,0

73055,KDU-ČSL,10,10,0,0,0,0

73055,TOP09,7,6,0,1,0,0

73055,STAN,6,5,0,0,0,1

73055,Nezařaz,5,4,0,1,0,0

73056,ANO,78,78,0,0,0,0

73056,ODS,23,20,0,3,0,0

73056,Piráti,22,21,0,0,0,1

73056,SPD,20,18,0,1,0,1

73056,ČSSD,14,13,0,1,0,0

73056,KSČM,15,13,0,2,0,0

73056,KDU-ČSL,10,9,0,0,1,0

73056,TOP09,7,6,0,1,0,0

73056,STAN,6,5,0,0,0,1

73056,Nezařaz,5,2,0,1,2,0

73057,ANO,78,64,0,0,14,0

73057,ODS,23,16,0,3,4,0

73057,Piráti,22,18,0,0,3,1

73057,SPD,20,18,0,1,0,1

73057,ČSSD,14,10,0,1,3,0

73057,KSČM,15,9,0,2,4,0

73057,KDU-ČSL,10,9,0,0,1,0

73057,TOP09,7,4,0,1,2,0

73057,STAN,6,5,0,0,0,1

73057,Nezařaz,5,2,0,1,2,0

73058,ANO,78,77,0,1,0,0

73058,ODS,23,0,18,5,0,0

73058,Piráti,22,1,5,1,14,1

73058,SPD,20,0,1,2,16,1

73058,ČSSD,14,12,0,2,0,0

73058,KSČM,15,10,0,1,4,0

73058,KDU-ČSL,10,3,3,3,1,0

73058,TOP09,7,0,3,1,3,0

73058,STAN,6,0,3,1,1,1

73058,Nezařaz,5,1,0,0,4,0

73059,ANO,78,77,0,0,0,1

73059,ODS,23,20,0,3,0,0

73059,Piráti,22,21,0,0,0,1

73059,SPD,20,17,0,1,0,2

73059,ČSSD,14,12,0,2,0,0

73059,KSČM,15,15,0,0,0,0

73059,KDU-ČSL,10,10,0,0,0,0

73059,TOP09,7,7,0,0,0,0

73059,STAN,6,5,0,0,0,1

73059,Nezařaz,5,5,0,0,0,0

73060,ANO,78,0,0,0,77,1

73060,ODS,23,20,0,3,0,0

73060,Piráti,22,21,0,0,0,1

73060,SPD,20,17,0,1,0,2

73060,ČSSD,14,0,0,2,12,0

73060,KSČM,15,0,0,0,15,0

73060,KDU-ČSL,10,10,0,0,0,0

73060,TOP09,7,7,0,0,0,0

73060,STAN,6,5,0,0,0,1

73060,Nezařaz,5,5,0,0,0,0

73061,ANO,78,0,0,0,77,1

73061,ODS,23,20,0,3,0,0

73061,Piráti,22,21,0,0,0,1

73061,SPD,20,17,0,1,0,2

73061,ČSSD,14,0,0,2,12,0

73061,KSČM,15,1,0,0,14,0

73061,KDU-ČSL,10,10,0,0,0,0

73061,TOP09,7,7,0,0,0,0

73061,STAN,6,5,0,0,0,1

73061,Nezařaz,5,5,0,0,0,0

73062,ANO,78,0,0,0,77,1

73062,ODS,23,20,0,3,0,0

73062,Piráti,22,21,0,0,0,1

73062,SPD,20,17,0,1,0,2

73062,ČSSD,14,10,0,1,3,0

73062,KSČM,15,1,0,0,14,0

73062,KDU-ČSL,10,10,0,0,0,0

73062,TOP09,7,7,0,0,0,0

73062,STAN,6,5,0,0,0,1

73062,Nezařaz,5,5,0,0,0,0

73063,ANO,78,76,0,0,1,1

73063,ODS,23,20,0,3,0,0

73063,Piráti,22,10,3,0,8,1

73063,SPD,20,17,0,1,0,2

73063,ČSSD,14,11,0,1,2,0

73063,KSČM,15,14,0,0,1,0

73063,KDU-ČSL,10,5,1,0,4,0

73063,TOP09,7,6,0,0,1,0

73063,STAN,6,5,0,0,0,1

73063,Nezařaz,5,3,0,0,2,0

73064,ANO,78,0,0,1,76,1

73064,ODS,23,20,0,3,0,0

73064,Piráti,22,21,0,0,0,1

73064,SPD,20,17,0,1,0,2

73064,ČSSD,14,10,0,1,3,0

73064,KSČM,15,0,0,0,15,0

73064,KDU-ČSL,10,10,0,0,0,0

73064,TOP09,7,7,0,0,0,0

73064,STAN,6,5,0,0,0,1

73064,Nezařaz,5,5,0,0,0,0

73065,ANO,78,77,0,0,0,1

73065,ODS,23,10,0,3,10,0

73065,Piráti,22,18,0,0,3,1

73065,SPD,20,14,0,2,2,2

73065,ČSSD,14,13,0,1,0,0

73065,KSČM,15,14,0,0,1,0

73065,KDU-ČSL,10,6,0,0,4,0

73065,TOP09,7,7,0,0,0,0

73065,STAN,6,4,0,0,1,1

73065,Nezařaz,5,4,0,0,1,0

73066,ANO,78,0,0,0,77,1

73066,ODS,23,19,0,4,0,0

73066,Piráti,22,21,0,0,0,1

73066,SPD,20,17,0,1,0,2

73066,ČSSD,14,9,0,1,4,0

73066,KSČM,15,0,0,0,15,0

73066,KDU-ČSL,10,9,0,1,0,0

73066,TOP09,7,7,0,0,0,0

73066,STAN,6,3,0,2,0,1

73066,Nezařaz,5,5,0,0,0,0

73067,ANO,78,75,0,0,2,1

73067,ODS,23,0,0,3,20,0

73067,Piráti,22,19,0,0,2,1

73067,SPD,20,17,0,1,0,2

73067,ČSSD,14,13,0,1,0,0

73067,KSČM,15,15,0,0,0,0

73067,KDU-ČSL,10,0,0,1,9,0

73067,TOP09,7,1,0,0,6,0

73067,STAN,6,0,0,0,5,1

73067,Nezařaz,5,3,0,0,2,0

73068,ANO,78,0,65,4,8,1

73068,ODS,23,19,0,4,0,0

73068,Piráti,22,21,0,0,0,1

73068,SPD,20,15,0,3,0,2

73068,ČSSD,14,1,3,2,8,0

73068,KSČM,15,0,6,3,6,0

73068,KDU-ČSL,10,9,0,1,0,0

73068,TOP09,7,6,0,1,0,0

73068,STAN,6,5,0,0,0,1

73068,Nezařaz,5,4,0,0,1,0

73069,ANO,78,75,0,1,2,0

73069,ODS,23,20,0,0,0,3

73069,Piráti,22,19,0,1,2,0

73069,SPD,20,17,0,2,0,1

73069,ČSSD,14,9,0,1,1,3

73069,KSČM,15,15,0,0,0,0

73069,KDU-ČSL,10,9,0,0,0,1

73069,TOP09,7,5,0,0,0,2

73069,STAN,6,5,0,1,0,0

73069,Nezařaz,5,4,0,0,1,0

73070,ANO,78,76,0,1,1,0

73070,ODS,23,20,0,0,0,3

73070,Piráti,22,20,0,1,1,0

73070,SPD,20,0,0,2,17,1

73070,ČSSD,14,9,0,1,1,3

73070,KSČM,15,12,0,0,3,0

73070,KDU-ČSL,10,9,0,0,0,1

73070,TOP09,7,5,0,0,0,2

73070,STAN,6,5,0,1,0,0

73070,Nezařaz,5,4,0,0,1,0

73071,ANO,78,74,0,1,3,0

73071,ODS,23,19,0,0,1,3

73071,Piráti,22,20,0,1,1,0

73071,SPD,20,18,0,1,0,1

73071,ČSSD,14,9,0,1,1,3

73071,KSČM,15,13,0,0,2,0

73071,KDU-ČSL,10,9,0,0,0,1

73071,TOP09,7,5,0,0,0,2

73071,STAN,6,5,0,1,0,0

73071,Nezařaz,5,5,0,0,0,0

73072,ANO,78,71,0,1,6,0

73072,ODS,23,20,0,0,0,3

73072,Piráti,22,21,0,1,0,0

73072,SPD,20,18,0,1,0,1

73072,ČSSD,14,8,0,1,2,3

73072,KSČM,15,3,0,0,12,0

73072,KDU-ČSL,10,9,0,0,0,1

73072,TOP09,7,5,0,0,0,2

73072,STAN,6,5,0,1,0,0

73072,Nezařaz,5,5,0,0,0,0

73073,ANO,78,0,1,1,76,0

73073,ODS,23,0,18,0,2,3

73073,Piráti,22,0,2,1,19,0

73073,SPD,20,0,0,1,18,1

73073,ČSSD,14,4,0,1,6,3

73073,KSČM,15,12,0,0,3,0

73073,KDU-ČSL,10,0,0,0,9,1

73073,TOP09,7,0,1,0,4,2

73073,STAN,6,0,0,1,5,0

73073,Nezařaz,5,2,1,0,2,0

73074,ANO,78,34,0,1,43,0

73074,ODS,23,0,18,0,2,3

73074,Piráti,22,1,0,1,20,0

73074,SPD,20,0,0,1,18,1

73074,ČSSD,14,7,0,1,3,3

73074,KSČM,15,8,0,0,7,0

73074,KDU-ČSL,10,0,0,0,9,1

73074,TOP09,7,0,0,0,5,2

73074,STAN,6,0,0,1,5,0

73074,Nezařaz,5,0,0,0,5,0

73075,ANO,78,3,3,1,71,0

73075,ODS,23,20,0,0,0,3

73075,Piráti,22,20,0,1,1,0

73075,SPD,20,0,0,1,18,1

73075,ČSSD,14,0,0,1,10,3

73075,KSČM,15,1,0,0,14,0

73075,KDU-ČSL,10,9,0,0,0,1

73075,TOP09,7,5,0,0,0,2

73075,STAN,6,5,0,1,0,0

73075,Nezařaz,5,3,0,0,2,0

73076,ANO,78,23,0,1,54,0

73076,ODS,23,0,8,0,12,3

73076,Piráti,22,4,5,1,12,0

73076,SPD,20,0,1,1,17,1

73076,ČSSD,14,1,0,1,9,3

73076,KSČM,15,0,1,0,14,0

73076,KDU-ČSL,10,0,5,0,4,1

73076,TOP09,7,0,5,0,0,2

73076,STAN,6,0,3,1,2,0

73076,Nezařaz,5,0,0,0,5,0

73077,ANO,78,0,14,1,63,0

73077,ODS,23,3,0,0,17,3

73077,Piráti,22,21,0,1,0,0

73077,SPD,20,19,0,1,0,0

73077,ČSSD,14,0,1,0,9,4

73077,KSČM,15,0,0,0,15,0

73077,KDU-ČSL,10,9,0,0,0,1

73077,TOP09,7,5,0,0,0,2

73077,STAN,6,5,0,1,0,0

73077,Nezařaz,5,5,0,0,0,0

73078,ANO,78,77,0,1,0,0

73078,ODS,23,20,0,0,0,3

73078,Piráti,22,20,0,1,1,0

73078,SPD,20,19,0,1,0,0

73078,ČSSD,14,10,0,0,0,4

73078,KSČM,15,15,0,0,0,0

73078,KDU-ČSL,10,0,0,0,9,1

73078,TOP09,7,5,0,0,0,2

73078,STAN,6,0,0,1,5,0

73078,Nezařaz,5,5,0,0,0,0

73079,ANO,78,0,58,0,20,0

73079,ODS,23,0,0,0,20,3

73079,Piráti,22,0,0,1,21,0

73079,SPD,20,0,15,2,3,0

73079,ČSSD,14,1,3,0,6,4

73079,KSČM,15,0,2,0,13,0

73079,KDU-ČSL,10,0,0,0,9,1

73079,TOP09,7,0,4,1,1,1

73079,STAN,6,5,0,1,0,0

73079,Nezařaz,5,0,0,0,5,0

73080,ANO,78,78,0,0,0,0

73080,ODS,23,1,2,0,17,3

73080,Piráti,22,20,0,1,1,0

73080,SPD,20,16,0,2,2,0

73080,ČSSD,14,8,0,0,2,4

73080,KSČM,15,14,0,0,1,0

73080,KDU-ČSL,10,6,0,0,3,1

73080,TOP09,7,5,0,1,0,1

73080,STAN,6,5,0,1,0,0

73080,Nezařaz,5,0,0,0,5,0

73081,ANO,78,61,0,1,16,0

73081,ODS,23,18,0,1,2,2

73081,Piráti,22,17,0,1,3,1

73081,SPD,20,16,0,0,4,0

73081,ČSSD,14,8,0,0,2,4

73081,KSČM,15,11,0,0,4,0

73081,KDU-ČSL,10,8,0,0,1,1

73081,TOP09,7,6,0,0,1,0

73081,STAN,6,3,0,0,3,0

73081,Nezařaz,5,4,0,0,1,0

73082,ANO,78,62,0,2,14,0

73082,ODS,23,18,0,1,2,2

73082,Piráti,22,17,0,1,3,1

73082,SPD,20,17,0,0,3,0

73082,ČSSD,14,8,0,0,2,4

73082,KSČM,15,11,0,0,4,0

73082,KDU-ČSL,10,9,0,0,0,1

73082,TOP09,7,7,0,0,0,0

73082,STAN,6,3,0,0,3,0

73082,Nezařaz,5,4,0,0,1,0

73083,ANO,78,48,0,8,22,0

73083,ODS,23,16,0,1,4,2

73083,Piráti,22,0,19,0,2,1

73083,SPD,20,11,0,3,6,0

73083,ČSSD,14,8,0,0,2,4

73083,KSČM,15,9,0,0,6,0

73083,KDU-ČSL,10,7,0,0,2,1

73083,TOP09,7,6,0,0,1,0

73083,STAN,6,2,0,0,4,0

73083,Nezařaz,5,2,0,0,3,0

73084,ANO,78,66,0,2,3,7

73084,ODS,23,12,1,2,8,0

73084,Piráti,22,6,2,4,8,2

73084,SPD,20,20,0,0,0,0

73084,ČSSD,14,6,0,4,0,4

73084,KSČM,15,13,0,1,0,1

73084,KDU-ČSL,10,0,0,1,7,2

73084,TOP09,7,0,0,1,4,2

73084,STAN,6,1,0,1,4,0

